197,False,False,Churro-T Café,[],/biz/churro-t-caf%C3%A9-la-tijera?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}, {'title': 'Churros', 'url': '/search?find_desc=Churros&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}]",,0.0,False,0,,[],33 311 95950,,,,[],{},churro-t-café-la-tijera,
198,False,False,Zuno-Café bar,[],/biz/zuno-caf%C3%A9-bar-guadalajara?osq=cafe,"[{'title': 'Bars', 'url': '/search?find_desc=Bars&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}]",$$,3.6,False,5,,[],33 361 56783,,,,[],{},zuno-café-bar-guadalajara,
199,False,False,Cafe San Remo,[],/biz/cafe-san-remo-guadalajara?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}]",,0.0,False,0,,[],33 312 63622,,,,[],{},cafe-san-remo-guadalajara,
200,False,False,Cafes Moka,[],/biz/cafes-moka-zapopan?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}]",,0.0,False,0,,[],,,,,[],{},cafes-moka-zapopan,
201,False,False,Matcha Mio,[],/biz/matcha-mio-guadalajara?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}, {'title': 'Juice Bars &amp; Smoothies', 'url': '/search?find_desc=Juice+Bars+%26+Smoothies&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}]",,0,False,0,,[],33 230 38316,,,,[],{},matcha-mio-guadalajara,http://matchamio.mx
202,False,False,Vida,[],/biz/vida-guadalajara?osq=cafe,"[{'title': 'Bars', 'url': '/search?find_desc=Bars&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}]",,5,False,1,,[],33 382 54195,,,,[],{},vida-guadalajara,
203,False,False,La Flor de Córdoba,[],/biz/la-flor-de-c%C3%B3rdoba-guadalajara-11?osq=cafe,"[{'title': 'Cafeteria', 'url': '/search?find_desc=Cafeteria&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}, {'title': 'Patisserie/Cake Shop', 'url': '/search?find_desc=Patisserie%2FCake+Shop&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}]",,0,False,0,,[],33 230 01506,,,,[],{},la-flor-de-córdoba-guadalajara-11,https://www.cafelaflordecordoba.com
204,False,False,Calisto Cafe,[],/biz/calisto-cafe-guadalajara-2?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}, {'title': 'Donuts', 'url': '/search?find_desc=Donuts&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}, {'title': 'Desserts', 'url': '/search?find_desc=Desserts&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}]",,5,False,1,,[],33 110 07038,,,,[],{},calisto-cafe-guadalajara-2,
205,False,False,Gong Cha,[],/biz/gong-cha-guadalajara?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}, {'title': 'Desserts', 'url': '/search?find_desc=Desserts&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}, {'title': 'Taiwanese', 'url': '/search?find_desc=Taiwanese&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}]",,5,False,2,,[],80 088 04537,,,,[],{},gong-cha-guadalajara,https://gongcha.mx
206,False,False,Coffee Tree,[],/biz/coffee-tree-guadalajara-2?osq=cafe,"[{'title': 'Desserts', 'url': '/search?find_desc=Desserts&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}]",,3,False,1,,[],,,,,[],{},coffee-tree-guadalajara-2,
207,False,False,Urbanss Coffee,[],/biz/urbanss-coffee-zapopan-2?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}]",,0,False,0,,[],33 157 86791,,,,[],{},urbanss-coffee-zapopan-2,http://www.esurbansscoffee.com
208,False,False,Cafe BAR Favorito,[],/biz/cafe-bar-favorito-guadalajara?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}]",,0,False,0,,[],949 212 246,,,,[],{},cafe-bar-favorito-guadalajara,
209,False,False,Cafe Cumbre,[],/biz/cafe-cumbre-zapopan?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}]",,0,False,0,,[],,,,,[],{},cafe-cumbre-zapopan,
210,False,False,Rq Cafe e Insumos,[],/biz/rq-cafe-e-insumos-zapopan?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}]",,0,False,0,,[],33 133 67465,,,,[],{},rq-cafe-e-insumos-zapopan,
211,False,False,Cafecho,[],/biz/cafecho-guadalajara?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}]",,5.0,True,1,,[],33 128 81731,,,,[],{},cafecho-guadalajara,
212,False,False,Sanchez Alvarez Gladys del Rosario,[],/biz/sanchez-alvarez-gladys-del-rosario-tlaquepaque?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}]",,0.0,True,0,,[],33 360 49961,,,,[],{},sanchez-alvarez-gladys-del-rosario-tlaquepaque,
213,False,False,Di Maggio,[],/biz/di-maggio-guadalajara?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}]",,0.0,True,0,,[],,,,,[],{},di-maggio-guadalajara,
214,False,False,Cafe e Insumos,[],/biz/cafe-e-insumos-zapopan?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}]",,0.0,True,0,,[],33 363 19421,,,,[],{},cafe-e-insumos-zapopan,http://www.cafe-insumos.com
215,False,False,Casaxurro,[],/biz/casaxurro-guadalajara?osq=cafe,"[{'title': 'Churros', 'url': '/search?find_desc=Churros&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}]",$$,3.6,True,7,,[],33 382 57066,,,,[],{},casaxurro-guadalajara,
216,False,False,Churro MYO,[],/biz/churro-myo-guadalajara?osq=cafe,"[{'title': 'Churros', 'url': '/search?find_desc=Churros&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}]",,5.0,True,1,,[],33 246 97979,,,,[],{},churro-myo-guadalajara,https://churro-myo.negocio.site
217,False,False,Starbucks,[],/biz/starbucks-guadalajara-9?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}]",$$,0.0,True,0,,[],,,,,[],{},starbucks-guadalajara-9,http://www.starbucks.com.mx/
218,False,False,El Rincón de Nena,[],/biz/el-rinc%C3%B3n-de-nena-zapopan?osq=cafe,"[{'title': 'Mexican', 'url': '/search?find_desc=Mexican&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}, {'title': 'Seafood', 'url': '/search?find_desc=Seafood&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}]",,4.0,True,1,,[],33 362 02555,,,,[],{},el-rincón-de-nena-zapopan,
219,False,False,La Casa del Mezquite,[],/biz/la-casa-del-mezquite-zapopan?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}, {'title': 'Cultural Center', 'url': '/search?find_desc=Cultural+Center&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}]",$,5.0,True,2,,[],33 382 44864,,,,[],{},la-casa-del-mezquite-zapopan,
220,False,False,Maciel Flores Nidia Elena,[],/biz/maciel-flores-nidia-elena-guadalajara?osq=cafe,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Uni%C3%B3n+de+Tula%2C+Jalisco'}]",,0.0,True,0,,[],33 369 94156,,,,[],{},maciel-flores-nidia-elena-guadalajara,
51,False,False,Forte,[],/biz/forte-ciudad-de-m%C3%A9xico?osq=bakeries,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}, {'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",,4.7,True,23,,['Roma Norte'],55 4403 1167,,,,[],{},forte-ciudad-de-méxico,https://website-489080386200373307443-cafe.negocio.site
52,False,False,Maren,[],/biz/maren-benito-juarez?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",$,4.0,True,6,,['Narvarte'],55 5639 2687,,,,[],{},maren-benito-juarez,
53,False,False,Maison Kayser,[],/biz/maison-kayser-cuauht%C3%A9moc-2?osq=bakeries,"[{'title': 'Cafeteria', 'url': '/search?find_desc=Cafeteria&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}, {'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",$$,4.0,True,5,,['Centro Sur'],,,,,[],{},maison-kayser-cuauhtémoc-2,
54,False,False,Panadería Artesanal da Silva,[],/biz/panader%C3%ADa-artesanal-da-silva-mexico?osq=bakeries,"[{'title': 'Breakfast &amp; Brunch', 'url': '/search?find_desc=Breakfast+%26+Brunch&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}, {'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",$$,4.4,True,14,,['Centro Sur'],55 5510 9628,,,,[],{},panadería-artesanal-da-silva-mexico,http://www.dasilva.mx
55,False,False,Bó Pastisseria,[],/biz/b%C3%B3-pastisseria-m%C3%A9xico-6?osq=bakeries,"[{'title': 'Patisserie/Cake Shop', 'url': '/search?find_desc=Patisserie%2FCake+Shop&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}, {'title': 'Cupcakes', 'url': '/search?find_desc=Cupcakes&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}, {'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",$$$,5.0,True,4,,['Roma Norte'],,,,,[],{},bó-pastisseria-méxico-6,http://www.bopastisseria.com
56,False,False,La Bohème,[],/biz/la-boh%C3%A8me-m%C3%A9xico-2?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",$$$,4.0,True,1,,['Polanco'],,,,,[],{},la-bohème-méxico-2,http://www.laboheme.com.mx/
57,False,False,Central Bakery,[],/biz/central-bakery-m%C3%A9xico?osq=bakeries,"[{'title': 'Desserts', 'url': '/search?find_desc=Desserts&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}, {'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",$$,4.3,True,3,,['Condesa'],55 5211 7444,,,,[],{},central-bakery-méxico,
58,False,False,El Globo,[],/biz/el-globo-ciudad-de-m%C3%A9xico-3?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}, {'title': 'Patisserie/Cake Shop', 'url': '/search?find_desc=Patisserie%2FCake+Shop&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",,5.0,True,1,,['Nápoles'],55 9000 0513,,,,[],{},el-globo-ciudad-de-méxico-3,https://www.elglobo.com.mx
59,False,False,Eno,[],/biz/eno-ciudad-de-m%C3%A9xico-4?osq=bakeries,"[{'title': 'Sandwiches', 'url': '/search?find_desc=Sandwiches&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}, {'title': 'Salad', 'url': '/search?find_desc=Salad&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}, {'title': 'Cafeteria', 'url': '/search?find_desc=Cafeteria&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",$$,4.1,True,59,,['Polanco'],55 5531 8535,,,,[],{},eno-ciudad-de-méxico-4,http://www.eno.com.mx
60,False,False,PanAroma,[],/biz/panaroma-m%C3%A9xico?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",,4.0,True,2,,['Juárez'],55 5514 7274,,,,[],{},panaroma-méxico,http://www.panaroma.com.mx
61,False,False,Qūentin,[],/biz/q%C5%ABentin-ciudad-de-m%C3%A9xico?osq=bakeries,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",,4.6,True,17,,['Condesa'],55 4860 8439,,,,[],{},qūentin-ciudad-de-méxico,
62,False,False,123 mini,[],/biz/123-mini-m%C3%A9xico-2?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",,4.3,True,3,,['Juárez'],,,,,[],{},123-mini-méxico-2,
63,False,False,La Charamusquita,[],/biz/la-charamusquita-ciudad-de-m%C3%A9xico?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",,0.0,True,0,,[],55 5786 9093,,,,[],{},la-charamusquita-ciudad-de-méxico,https://lacharamusquita.mx
64,False,False,Baveno,[],/biz/baveno-ciudad-de-m%C3%A9xico?osq=bakeries,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}, {'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",,4.3,True,3,,['Roma Norte'],55 5564 8212,,,,[],{},baveno-ciudad-de-méxico,http://baveno.mx
65,False,False,El Negro,[],/biz/el-negro-m%C3%A9xico?osq=bakeries,"[{'title': 'Patisserie/Cake Shop', 'url': '/search?find_desc=Patisserie%2FCake+Shop&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}, {'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",$$,3.8,True,4,,['Cuauhtémoc'],55 5533 1133,,,,[],{},el-negro-méxico,
66,False,False,Cinco Y Dos,[],/biz/cinco-y-dos-ciudad-de-m%C3%A9xico?osq=bakeries,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}, {'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",,5.0,True,1,,['Cuauhtémoc'],55 2121 6965,,,,[],{},cinco-y-dos-ciudad-de-méxico,
67,False,False,Pastelerias Esperanza,[],/biz/pastelerias-esperanza-m%C3%A9xico-2?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",,4.0,True,2,,[],55 6285 0465,,,,[],{},pastelerias-esperanza-méxico-2,http://www.esperanza.mx/
68,False,False,Panadería Sonora,[],/biz/panader%C3%ADa-sonora-m%C3%A9xico?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",$,4.0,True,3,,['Roma Norte'],,,,,[],{},panadería-sonora-méxico,
69,False,False,Grison Suiza,[],/biz/grison-suiza-m%C3%A9xico?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}, {'title': 'Patisserie/Cake Shop', 'url': '/search?find_desc=Patisserie%2FCake+Shop&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",$$,4.0,True,5,,['Polanco'],55 5531 1727,,,,[],{},grison-suiza-méxico,
70,False,False,The Cookie Box,[],/biz/the-cookie-box-pachuca?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",$$,0.0,True,0,,[],77 171 04545,,,,[],{},the-cookie-box-pachuca,http://www.thecookiebox.mx
71,False,False,Pastelería Alcazar,[],/biz/pasteler%C3%ADa-alcazar-m%C3%A9xico-5?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",$$,4.0,True,4,,['Anzures'],55 5250 7087,,,,[],{},pastelería-alcazar-méxico-5,http://pasteleriaalcazar.mx/
72,False,False,Pasteleria Alcazar,[],/biz/pasteleria-alcazar-m%C3%A9xico-11?osq=bakeries,"[{'title': 'Desserts', 'url': '/search?find_desc=Desserts&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}, {'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}, {'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",$$$,3.3,True,4,,['Roma Sur'],55 5264 3450,,,,[],{},pasteleria-alcazar-méxico-11,http://pasteleriaalcazar.mx/
73,False,False,La Espiga,[],/biz/la-espiga-cuauht%C3%A9moc-2?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",$$,3.7,True,6,,['Centro Poniente'],,,,,[],{},la-espiga-cuauhtémoc-2,
74,False,False,Panaderia y Pasteleria Geo,[],/biz/panaderia-y-pasteleria-geo-pachuca?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",$$$,0.0,True,0,,[],77 171 91904,,,,[],{},panaderia-y-pasteleria-geo-pachuca,
75,False,False,Sanpastel,[],/biz/sanpastel-ciudad-de-m%C3%A9xico?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",$$,3.8,True,4,,['Condesa'],55 5211 6320,,,,[],{},sanpastel-ciudad-de-méxico,http://www.sanpastel.com
76,False,False,Pastelería Alcazar,[],/biz/pasteler%C3%ADa-alcazar-m%C3%A9xico-7?osq=bakeries,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}, {'title': 'Desserts', 'url': '/search?find_desc=Desserts&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}, {'title': 'Patisserie/Cake Shop', 'url': '/search?find_desc=Patisserie%2FCake+Shop&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",$,4.7,True,3,,['Condesa'],55 5271 8435,,,,[],{},pastelería-alcazar-méxico-7,http://pasteleriaalcazar.mx/
77,False,False,Bakers,[],/biz/bakers-ciudad-de-m%C3%A9xico-3?osq=bakeries,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}, {'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",,5.0,True,1,,['Del Valle'],55 2589 3871,,,,[],{},bakers-ciudad-de-méxico-3,https://www.bakers.mx
78,False,False,La Panera,[],/biz/la-panera-ciudad-de-m%C3%A9xico?osq=bakeries,"[{'title': 'Coffee &amp; Tea', 'url': '/search?find_desc=Coffee+%26+Tea&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}, {'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",,5.0,True,3,,['Coyoacán'],,,,,[],{},la-panera-ciudad-de-méxico,
79,False,False,Pan Artesanal Tio Vi,[],/biz/pan-artesanal-tio-vi-bernal?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",$,4.0,True,1,,[],44 111 14758,,,,[],{},pan-artesanal-tio-vi-bernal,
80,False,False,Mostaza,[],/biz/mostaza-m%C3%A9xico?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}, {'title': 'Sandwiches', 'url': '/search?find_desc=Sandwiches&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",$$,4.7,True,13,,['Polanco'],55 5171 7007,,,,[],{},mostaza-méxico,http://mostaza.flavors.me/
81,False,False,Buñuelo Capuccino,[],/biz/bu%C3%B1uelo-capuccino-m%C3%A9xico?osq=bakeries,"[{'title': 'Cafeteria', 'url': '/search?find_desc=Cafeteria&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}, {'title': 'Patisserie/Cake Shop', 'url': '/search?find_desc=Patisserie%2FCake+Shop&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}, {'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",,5.0,False,1,,['Condesa'],55 6545 7284,,,,[],{},buñuelo-capuccino-méxico,
82,False,False,La Espiga,[],/biz/la-espiga-ciudad-de-m%C3%A9xico-2?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",$$,3.6,False,7,,['Condesa'],55 5564 7763,,,,[],{},la-espiga-ciudad-de-méxico-2,
83,False,False,Pan Segura,[],/biz/pan-segura-m%C3%A9xico?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",,4.3,False,3,,['Centro Sur'],55 5512 9397,,,,[],{},pan-segura-méxico,
84,False,False,La Artesa,[],/biz/la-artesa-m%C3%A9xico?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",$$,3.7,False,6,,['Roma Sur'],55 5574 9043,,,,[],{},la-artesa-méxico,http://www.laartesa.com.mx
85,False,False,Sucre i Cacao,[],/biz/sucre-i-cacao-m%C3%A9xico?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}, {'title': 'Patisserie/Cake Shop', 'url': '/search?find_desc=Patisserie%2FCake+Shop&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",$$$$,4.3,False,6,,['Nápoles'],55 5543 7107,,,,[],{},sucre-i-cacao-méxico,http://sucreicacao.com/
86,False,False,Pastelería La Gran Vía,[],/biz/pasteler%C3%ADa-la-gran-v%C3%ADa-m%C3%A9xico?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",$$,4.2,False,6,,['Condesa'],55 5574 4008,,,,[],{},pastelería-la-gran-vía-méxico,http://pastelerialagranvia.com/
87,False,False,Lecaroz,[],/biz/lecaroz-m%C3%A9xico?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}, {'title': 'Rotisserie Chicken', 'url': '/search?find_desc=Rotisserie+Chicken&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}, {'title': 'Mexican', 'url': '/search?find_desc=Mexican&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",$,3.6,False,10,,['Coyoacán'],55 5554 6273,,,,[],{},lecaroz-méxico,http://www.lecaroz.com/
88,False,False,Muac’s,[],/biz/muacs-m%C3%A9xico?osq=bakeries,"[{'title': 'Desserts', 'url': '/search?find_desc=Desserts&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}, {'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",$$,4.3,False,3,,['Roma Norte'],55 7045 2695,,,,[],{},muacs-méxico,http://muacspatisserie.com
89,False,False,Pan Alta Fibra,[],/biz/pan-alta-fibra-m%C3%A9xico?osq=bakeries,"[{'title': 'Bakeries', 'url': '/search?find_desc=Bakeries&amp;find_loc=Soyaniquilpan%2C+M%C3%A9xico'}]",$$,4.0,False,1,,['Santa María la Ribera'],,,,,[],{},pan-alta-fibra-méxico,
